,1,2,3,4,5,6,7,8,9,normalized,total_demand,total_supply
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9104,0.721,0.3243,0.7475,0.7596,0.3202,122213.4415,16674.8945,0.7707,8.954554555748254,25.496788024902344,42.78984451293945
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9264,0.7559,0.3255,0.7501,0.7692,0.3223,106642.074,16767.4707,0.7657,8.953743754769679,25.585153579711914,42.93352127075195
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9287,0.7584,0.3277,0.7534,0.7722,0.3223,105673.6744,16733.1211,0.7698,8.893921749960027,25.69886016845703,42.88011932373047
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9295,0.7253,0.3289,0.7561,0.7726,0.3167,118883.1761,16721.6016,0.7753,8.850049784943897,25.789077758789062,42.851783752441406
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.926,0.7552,0.327,0.7519,0.7697,0.3212,107105.7777,16756.0098,0.769,8.949341939306457,25.64777374267578,42.895503997802734
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9268,0.7291,0.3268,0.7495,0.7697,0.3167,117494.9108,16744.0547,0.7659,8.948803203716912,25.567062377929688,42.892032623291016
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9287,0.7256,0.3279,0.7533,0.771,0.3167,118842.7247,16732.4453,0.7714,8.893192205948317,25.693559646606445,42.872352600097656
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9282,0.7253,0.3281,0.7556,0.7711,0.3167,118832.5679,16699.8906,0.7747,8.874688802062352,25.774490356445312,42.82392501831055
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9237,0.7256,0.3232,0.7473,0.7639,0.3156,118921.0571,16722.3906,0.7633,8.971242040681318,25.488975524902344,42.86214828491211
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.913,0.7221,0.3269,0.751,0.7636,0.3205,122000.7176,16685.4453,0.7756,8.94203844207891,25.616666793823242,42.79834747314453
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9264,0.7559,0.3255,0.7501,0.7692,0.3223,106642.074,16767.4707,0.7657,8.953743754769679,25.585153579711914,42.93352127075195
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9284,0.777,0.331,0.7557,0.7761,0.3681,97807.8373,16775.5898,0.7708,8.876642787912461,25.777851104736328,43.152835845947266
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9283,0.7749,0.3318,0.7543,0.7768,0.3674,98111.4489,16787.3164,0.7694,8.890292618038577,25.7298583984375,43.16035079956055
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9269,0.777,0.33,0.7506,0.774,0.3674,97596.347,16787.166,0.7644,8.93821485936077,25.604061126708984,43.16438674926758
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9276,0.776,0.3304,0.7553,0.7756,0.3677,98212.6915,16797.1348,0.7704,8.89569537683102,25.761688232421875,43.181819915771484
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9286,0.777,0.3311,0.7554,0.7762,0.3677,97813.3841,16764.3906,0.7701,8.877090946653764,25.76502227783203,43.138668060302734
"(('V_CO', 'night'), ('V_CO', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9274,0.7742,0.331,0.7508,0.7751,0.3674,98173.5222,16775.4746,0.7643,8.931689526919532,25.61125373840332,43.15302276611328
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.8952,0.7203,0.3282,0.6972,0.6891,0.2592,111897.8588,16954.4219,0.6987,8.991996479177578,23.782344818115234,38.950889587402344
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8927,0.7207,0.3336,0.6915,0.682,0.2645,111582.8643,16967.2773,0.69,9.0,23.586143493652344,38.72975158691406
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.8941,0.7214,0.3293,0.6957,0.6885,0.2663,110818.0703,16973.0527,0.6962,8.995321269327167,23.728912353515625,38.90309524536133
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.8962,0.726,0.3305,0.6988,0.692,0.2681,110545.4152,16958.9688,0.702,8.998948313126721,23.834630966186523,38.9039421081543
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8945,0.6992,0.3306,0.696,0.6895,0.2596,117669.4702,16971.252,0.699,8.999250566776684,23.740707397460938,38.86848068237305
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8952,0.7203,0.3282,0.6972,0.6891,0.2592,111897.8588,16954.4219,0.6987,8.991996479177578,23.782344818115234,38.950889587402344
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8963,0.7242,0.3293,0.6989,0.6915,0.2695,111284.2024,16962.2422,0.7017,8.995321269327167,23.838138580322266,38.95272445678711
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8952,0.7277,0.3289,0.6972,0.689,0.2688,109965.3985,16974.3516,0.699,8.994112254727318,23.781967163085938,38.919498443603516
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8928,0.7256,0.3336,0.6917,0.6822,0.2673,110477.8916,16967.2246,0.6906,9.0,23.59547233581543,38.77299499511719
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8958,0.6802,0.3295,0.6978,0.6912,0.243,119719.755,16993.2305,0.701,8.995925776627093,23.803630828857422,38.93600082397461
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8951,0.7274,0.3294,0.6975,0.6895,0.2691,110017.8139,16958.707,0.6999,8.99562352297713,23.792217254638672,38.889503479003906
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.896,0.727,0.3297,0.6986,0.6913,0.2698,110207.4397,16951.2441,0.7012,8.996530283927019,23.830318450927734,38.935726165771484
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8937,0.7309,0.3294,0.6958,0.687,0.2702,109768.052,16960.0586,0.6963,8.99562352297713,23.733661651611328,38.841548919677734
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8944,0.7108,0.3304,0.6962,0.6896,0.267,116542.528,16969.3672,0.6983,8.998646059476759,23.746341705322266,38.88310241699219
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8952,0.7203,0.3282,0.6972,0.6891,0.2592,111897.8588,16954.4219,0.6987,8.991996479177578,23.782344818115234,38.950889587402344
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8725,0.665,0.3266,0.6524,0.6483,0.2131,138559.1506,16952.5059,0.6373,8.987160420778174,22.254039764404297,36.12998580932617
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8782,0.6812,0.3217,0.6528,0.6422,0.2142,126353.8349,16977.168,0.6438,8.972349991930002,22.26589584350586,36.1966552734375
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8784,0.6883,0.3224,0.6543,0.6431,0.2328,125505.7779,16948.8496,0.6421,8.974465767479742,22.31873893737793,36.24494934082031
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8783,0.6798,0.3207,0.653,0.6391,0.2149,126884.078,16972.0703,0.6413,8.969327455430376,22.272472381591797,36.197364807128906
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8703,0.6696,0.3237,0.6487,0.6434,0.2092,131403.7442,16957.2109,0.6314,8.978395064929257,22.1263370513916,36.12613296508789
"(('V_CO', 'night'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8764,0.6844,0.319,0.6498,0.635,0.2145,126213.4847,16971.168,0.6375,8.96418914338101,22.163375854492188,36.18289566040039
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8934,0.6798,0.3237,0.6944,0.6843,0.2184,129290.1975,16969.4785,0.7,8.978395064929257,23.68442153930664,38.650264739990234
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8924,0.6689,0.3214,0.6924,0.6778,0.2117,133382.43,16963.4336,0.6978,8.971443230980114,23.618167877197266,38.62613296508789
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8923,0.6703,0.324,0.6938,0.6829,0.2106,131769.3239,16961.209,0.6994,8.979301825879144,23.66715431213379,38.624752044677734
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8936,0.6805,0.3232,0.6953,0.6836,0.2138,130412.798,16969.4883,0.7019,8.976883796679443,23.715099334716797,38.64291763305664
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.893,0.6781,0.3233,0.6944,0.6845,0.212,129368.2089,16979.3027,0.7007,8.977186050329406,23.687461853027344,38.666080474853516
"(('V_CO', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8944,0.6661,0.3238,0.6967,0.6854,0.2092,133662.561,16957.3262,0.7052,8.978697318579218,23.76390838623047,38.62425231933594
"(('V_CO', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8952,0.7203,0.3282,0.6972,0.6891,0.2592,111897.8588,16954.4219,0.6987,8.991996479177578,23.782344818115234,38.950889587402344
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'))",0.8923,0.4847,0.3176,0.7173,0.71,0.1659,187050.0602,17066.9082,0.7282,8.959957592281533,24.466197967529297,39.50586700439453
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'))",0.8918,0.4195,0.3202,0.7188,0.7121,0.168,200984.1098,17043.9316,0.7311,8.967816187180564,24.51828384399414,39.4547119140625
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'morning'))",0.8937,0.5689,0.3213,0.7185,0.7121,0.1863,166029.5691,17056.0703,0.7291,8.971140977330151,24.508731842041016,39.43072509765625
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'))",0.893,0.5382,0.3201,0.7162,0.7124,0.1775,174736.2727,17053.1445,0.7262,8.9675139335306,24.42829132080078,39.467472076416016
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'morning'))",0.888,0.4819,0.3199,0.7095,0.7,0.1617,190612.8598,17122.8633,0.7231,8.966909426230675,24.19997215270996,39.35486602783203
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8923,0.4847,0.3176,0.7173,0.71,0.1659,187050.0602,17066.9082,0.7282,8.959957592281533,24.466197967529297,39.50586700439453
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8952,0.5569,0.3202,0.7229,0.7148,0.1944,160464.6812,17071.5391,0.7343,8.967816187180564,24.659515380859375,39.48375701904297
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.892,0.5122,0.3196,0.7146,0.7111,0.1663,182685.5672,17064.7715,0.724,8.966002665280786,24.375896453857422,39.45967102050781
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.892,0.5164,0.3196,0.7181,0.7116,0.1705,180643.4108,17043.9727,0.7289,8.966002665280786,24.493759155273438,39.458560943603516
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8928,0.4889,0.3204,0.7159,0.7128,0.1691,186754.68,17052.3301,0.7266,8.968420694480487,24.419315338134766,39.46767044067383
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8929,0.5104,0.3212,0.7168,0.7126,0.1656,182141.3286,17064.666,0.7279,8.97083872368019,24.450178146362305,39.45746994018555
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8925,0.5185,0.32,0.7164,0.7117,0.1666,179693.6732,17064.7754,0.7273,8.967211679880638,24.437435150146484,39.458030700683594
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.893,0.4829,0.3212,0.718,0.7113,0.1631,189789.2801,17056.0742,0.7302,8.97083872368019,24.49002456665039,39.43374252319336
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8879,0.4551,0.3202,0.7094,0.7,0.1599,195982.9109,17122.8594,0.7231,8.967816187180564,24.19624900817871,39.37295150756836
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV1', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8923,0.4847,0.3176,0.7173,0.71,0.1659,187050.0602,17066.9082,0.7282,8.959957592281533,24.466197967529297,39.50586700439453
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.88,0.5188,0.3177,0.6906,0.6958,0.1437,177032.6794,16991.252,0.6839,8.960259845931496,23.5562744140625,38.70488739013672
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8871,0.5319,0.3196,0.6932,0.6978,0.1434,173815.3306,17035.8359,0.6916,8.966002665280786,23.64650535583496,38.728633880615234
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8806,0.5336,0.3134,0.6822,0.692,0.1469,172314.1866,17000.0254,0.6724,8.9472629389831,23.26817512512207,38.750484466552734
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8818,0.5262,0.3135,0.6811,0.6904,0.1448,174363.2052,17012.4941,0.6729,8.94756519263306,23.233196258544922,38.74574279785156
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8777,0.5188,0.3157,0.6837,0.6936,0.1434,176973.5135,16978.6973,0.6728,8.954214772932241,23.322505950927734,38.6988525390625
"(('V_CO', 'morning'), ('V_MV1', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8869,0.5326,0.3197,0.6927,0.698,0.1455,173540.738,17035.7734,0.6905,8.96630491893075,23.629013061523438,38.730472564697266
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.8838,0.429,0.3073,0.7034,0.6857,0.1173,212841.7513,17135.6758,0.7199,8.928825466335375,23.99443244934082,38.342811584472656
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.8831,0.4459,0.3072,0.7032,0.6848,0.1131,208872.1719,17135.1328,0.7204,8.928523212685413,23.984580993652344,38.34182357788086
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.8843,0.4695,0.3079,0.7046,0.6859,0.1141,202813.3315,17136.8789,0.7216,8.93063898823515,24.034006118774414,38.330833435058594
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8836,0.4498,0.307,0.7039,0.6851,0.1134,208010.9337,17135.668,0.7206,8.927918705385487,24.011417388916016,38.34286117553711
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8838,0.4445,0.3073,0.7039,0.6859,0.1423,210711.074,17135.6719,0.7198,8.928825466335375,24.008438110351562,38.3430061340332
"(('V_CO', 'morning'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8821,0.4445,0.306,0.7012,0.6831,0.1113,210036.1367,17135.1445,0.7171,8.924896168885859,23.917034149169922,38.34642028808594
"(('V_CO', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.8923,0.4847,0.3176,0.7173,0.71,0.1659,187050.0602,17066.9082,0.7282,8.959957592281533,24.466197967529297,39.50586700439453
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'))",0.9253,0.776,0.3317,0.7507,0.7675,0.3688,97747.4007,16805.9336,0.7662,8.99411343753448,25.60592269897461,42.518062591552734
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'morning'))",0.9233,0.7735,0.3304,0.7465,0.7657,0.3684,98218.7514,16815.9766,0.7597,8.998569178313167,25.46213150024414,42.535499572753906
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV9', 'night'), ('CV9', 'morning'))",0.9259,0.776,0.3325,0.753,0.768,0.3684,97594.8433,16829.4375,0.77,8.964545964316228,25.68376350402832,42.537200927734375
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9214,0.7756,0.3265,0.745,0.7614,0.3688,98333.6414,16818.2227,0.7578,8.986858167128212,25.411090850830078,42.550437927246094
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'night'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9257,0.776,0.3321,0.75,0.7682,0.3688,97748.9591,16805.4082,0.7651,8.985787220116995,25.582447052001953,42.52060317993164
"(('V_MV1', 'night'), ('V_MV1', 'morning'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9242,0.7732,0.3311,0.7483,0.7669,0.3684,98339.9456,16815.8164,0.7622,8.999913592914279,25.52342414855957,42.532562255859375
"(('V_MV1', 'night'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9143,0.7573,0.3246,0.716,0.7443,0.484,104683.3538,16748.7305,0.7145,8.795433129045723,24.421504974365234,41.79676055908203
"(('V_MV1', 'morning'), ('V_MV2', 'night'), ('V_MV2', 'morning'), ('CV7', 'night'), ('CV7', 'morning'), ('CV9', 'night'), ('CV9', 'morning'))",0.9239,0.7541,0.3258,0.7517,0.7619,0.3226,107055.6897,16795.5449,0.7688,8.973682373460976,25.641597747802734,42.29313278198242
