element,action,new_diameter_m,d_cost,so,1,2,3,4,5,6,7,8,9,leak_pipe_diameter_mm,d_benefit,mb,iter,year
L2834,pipe,0.25,1568.164,8.913676733,0.946789195,0.779852061,0.265281489,0.802095083,0.824957805,0.371609722,99824.65619,16395.13672,0.826052526,,0.086323267,5.50E-05,39,4
L2882,pipe,0.35,2609.025,8.879136028,0.943256344,0.809087707,0.262328154,0.799190671,0.820730493,0.553011624,86907.80309,16363.43164,0.821242526,,0.120863972,4.63E-05,39,4
L1522,pipe,0.15,13122.7215,8.419721756,0.94654808,0.80239521,0.264775121,0.803856206,0.82460604,0.536456499,89368.17092,16351.30762,0.827584275,,0.580278244,4.42E-05,40,4
Leak_2235,leak,,2552.085136,8.890993154,0.943461816,0.809087707,0.262318864,0.798422643,0.820637297,0.55230715,87005.7901,16363.35352,0.820254964,110,0.109006846,4.27E-05,40,4
L2098,pipe,0.1,2336.904,8.907534921,0.946512437,0.802042973,0.264188303,0.803025495,0.823920436,0.536456499,89371.89041,16395.53711,0.827267383,,0.092465079,3.96E-05,40,4
Leak_2868,leak,,3754.552611,8.853423699,0.945711518,0.80239521,0.263244437,0.801020628,0.822656525,0.536456499,89400.51651,16397.38867,0.823866827,350,0.146576301,3.90E-05,40,4
L2830,pipe,0.3,237.705,8.991913506,0.945357185,0.802042973,0.263486666,0.798594143,0.822816552,0.536808735,89409.22587,16352.59863,0.819988334,,0.008086494,3.40E-05,40,4
L2291,pipe,0.3,1805.869,8.945532569,0.94691709,0.802042973,0.265276926,0.799467462,0.825136334,0.536808735,89376.44576,16372.8916,0.821615019,,0.054467431,3.02E-05,41,4
L2851,pipe,0.125,4779.87,8.893156059,0.947265134,0.802042973,0.265870628,0.802596272,0.825875245,0.537160972,89384.26333,16360.61719,0.826236833,,0.106843941,2.24E-05,41,4
L1636,pipe,0.2,3847.032,8.916415987,0.946881447,0.802042973,0.265566605,0.801521984,0.825846836,0.537513209,89362.60751,16373.58887,0.824123767,,0.083584013,2.17E-05,41,4
L1754,pipe,0.35,4487.9275,8.908998031,0.945946343,0.80873547,0.264252465,0.800430642,0.823434014,0.55230715,86991.33051,16349.6543,0.823187137,,0.091001969,2.03E-05,41,4
L2830,pipe,0.35,279.105,8.952224664,0.944149516,0.780204297,0.262779081,0.798850692,0.821048292,0.371961958,99753.67201,16361.40039,0.821737318,,0.047775336,0.000171173,42,4
L2834,pipe,0.3,1898.884,8.927927957,0.944715611,0.780204297,0.263088906,0.799708747,0.82162639,0.371961958,99754.32895,16351.02246,0.822873817,,0.072072043,3.80E-05,42,4
L2828,pipe,0.3,1422.785,8.952652417,0.944162096,0.803099683,0.263134371,0.798526818,0.821580998,0.537160972,89198.24916,16370.78125,0.820792181,,0.047347583,3.33E-05,42,4
L2846,pipe,0.2,3840.297,8.884334135,0.94550395,0.802747446,0.264132951,0.801547371,0.824059025,0.538217682,89240.85605,16359.65918,0.823815234,,0.115665865,3.01E-05,42,4
L2851,pipe,0.15,1212.702,8.974719099,0.943883242,0.80239521,0.262964636,0.797497041,0.821461174,0.536808735,89235.86877,16359.71875,0.819102831,,0.025280901,2.08E-05,42,4
Leak_2547,leak,,2679.876988,8.949414153,0.945820544,0.80239521,0.263609675,0.801348528,0.822810471,0.536808735,89253.04307,16364.26367,0.824160716,200,0.050585847,1.89E-05,42,4
L2834,pipe,0.35,2229.604,8.915597093,0.944734481,0.803099683,0.263038447,0.799045732,0.82221885,0.537513209,89180.17664,16339.13867,0.821231178,,0.084402907,3.79E-05,43,4
Leak_2260,leak,,2367.988147,8.916244991,0.944566749,0.802747446,0.262919295,0.799372626,0.821978836,0.537513209,89265.24151,16349.43359,0.822041394,63,0.083755009,3.54E-05,43,4
L2291,pipe,0.35,2120.389,8.927138401,0.943979688,0.781261007,0.262310464,0.799693928,0.820972289,0.374075379,99631.62661,16351.08496,0.82265008,,0.072861599,3.44E-05,43,4
L1515,pipe,0.35,4472.152,8.867272308,0.945105587,0.80239521,0.263801466,0.80208787,0.823239917,0.538217682,89325.40583,16360.9375,0.825653917,,0.132727692,2.97E-05,43,4
L2619,pipe,0.35,3983.1115,8.892310272,0.945164293,0.780204297,0.26395081,0.800024401,0.822414887,0.371961958,99695.03356,16338.67969,0.823360658,,0.107689728,2.70E-05,43,4
L2935,pipe,0.25,3856.3975,8.887308912,0.943985978,0.80873547,0.262357291,0.799397566,0.822508921,0.552659387,86887.01721,16360.42676,0.820703888,,0.112691088,2.92E-05,44,4
L2919,pipe,0.4,3504.188,8.918505061,0.945636039,0.780204297,0.264006394,0.801479487,0.823250296,0.371961958,99727.42644,16338.79199,0.825436149,,0.081494939,2.33E-05,44,4
Leak_1378,leak,,2342.361516,8.963181734,0.946005049,0.802042973,0.263605377,0.799839929,0.823506244,0.536456499,89359.05281,16406.86914,0.822174293,125,0.036818266,1.57E-05,44,4
Leak_719,leak,,2499.326736,8.963645716,0.945413794,0.80239521,0.263361631,0.800200989,0.822668476,0.540331103,89310.76502,16384.33203,0.822277029,125,0.036354284,1.45E-05,44,4
L2254,pipe,0.4,1377.2425,8.404984839,0.944436757,0.80345192,0.261616677,0.798664487,0.822496918,0.538217682,89151.85313,16360.94141,0.820062316,,0.595015161,0.000432034,45,4
L2196,pipe,0.35,2225.559,8.416240702,0.943847599,0.80345192,0.26080637,0.798867467,0.821770849,0.538922156,89168.71029,16374.28125,0.820214053,,0.583759298,0.000262298,45,4
Leak_1427,leak,,2175.827017,8.477451175,0.942403009,0.80345192,0.259312756,0.796833635,0.819766245,0.539274392,89143.92393,16352.99805,0.817164916,75,0.522548825,0.000240161,45,4
Leak_1377,leak,,2355.432822,8.490939559,0.942549774,0.80345192,0.260263125,0.795162372,0.820200303,0.538217682,89082.66494,16338.21094,0.815099595,125,0.509060441,0.000216122,45,4
L3265,pipe,0.2,190.38,8.861589726,0.941587413,0.802747446,0.269196629,0.794811154,0.816755722,0.534695315,89360.46462,16397.98828,0.814770065,,0.138410274,0.000727021,1,5
L2812,pipe,0.075,146.8975,8.895207234,0.941115668,0.802747446,0.26946886,0.792924273,0.81612809,0.534695315,89356.17203,16386.00781,0.812161244,,0.104792766,0.000713373,1,5
L1051,pipe,0.15,363.2265,8.795436874,0.942411396,0.803099683,0.270857888,0.798375952,0.818604073,0.536456499,89319.52497,16374.68555,0.819698067,,0.204563126,0.000563183,1,5
L33,pipe,0.075,294.89125,8.859917236,0.940849394,0.803099683,0.268647302,0.796317628,0.815755464,0.536456499,89332.33266,16365.12891,0.816834744,,0.140082764,0.000475032,1,5
L2675,pipe,0.125,322.62,8.877571909,0.940415388,0.803099683,0.268396501,0.795632862,0.815192095,0.536456499,89332.73864,16354.29785,0.815866671,,0.122428091,0.000379481,1,5
L2269,pipe,0.075,535.847,8.865128488,0.940807461,0.803099683,0.268139029,0.796139419,0.815433733,0.536456499,89330.12054,16377.06445,0.8165957,,0.134871512,0.000251698,1,5
L186,pipe,0.125,454.9225,8.897861229,0.940826331,0.802747446,0.268168851,0.793400634,0.8156467,0.534695315,89323.45752,16398.36914,0.812594229,,0.102138771,0.000224519,1,5
L2267,pipe,0.075,381.495,8.917475927,0.940203626,0.803099683,0.266553357,0.793231763,0.814365282,0.536456499,89339.02423,16400.92773,0.812211323,,0.082524073,0.000216318,1,5
L1168,pipe,0.075,1175.18,8.748549634,0.943348597,0.801690736,0.2713104,0.800193719,0.819671005,0.534343079,89811.16114,16396.98242,0.823070594,,0.251450366,0.000213968,1,5
L1950,pipe,0.125,687.69,8.858620389,0.940960516,0.803804156,0.268518177,0.796199418,0.815916644,0.537865446,89270.03908,16408.75,0.816839813,,0.141379611,0.000205586,1,5
L2264,pipe,0.075,606.22625,8.875810266,0.940878747,0.803099683,0.268054304,0.795049139,0.815688581,0.536456499,89345.49592,16345.31934,0.814708237,,0.124189734,0.000204857,1,5
L2912,pipe,0.075,556.4565,8.900664547,0.939822037,0.802747446,0.266913552,0.795026716,0.813897415,0.534695315,89335.22991,16356.7666,0.815171195,,0.099335453,0.000178514,1,5
L219,pipe,0.05,879.829,8.844353035,0.941826431,0.803099683,0.269117318,0.795912561,0.817140771,0.536456499,89318.60795,16387.67578,0.815930824,,0.155646965,0.000176906,1,5
L892,pipe,0.075,392.23825,8.933377322,0.939377547,0.802747446,0.266829643,0.793275211,0.813296097,0.534695315,89350.64015,16377.66211,0.812744526,,0.066622678,0.000169853,1,5
L1195,pipe,0.25,799.1475,8.872284175,0.9408452,0.801690736,0.26912685,0.794942169,0.816265421,0.537160972,89822.13368,16386.66992,0.81538285,,0.127715825,0.000159815,1,5
L2328,pipe,0.05,697.4765,8.891418199,0.940866167,0.803099683,0.268153817,0.793930453,0.815631133,0.536456499,89325.72191,16388.06836,0.813233132,,0.108581801,0.000155678,1,5
L372,pipe,0.05,649.838,8.899577402,0.939981382,0.803099683,0.267539972,0.794708489,0.814570282,0.536456499,89321.95561,16398.1875,0.814752137,,0.100422598,0.000154535,1,5
L2257,pipe,0.075,621.13525,8.912649956,0.939616565,0.803099683,0.267111934,0.794459489,0.813843427,0.536456499,89330.78107,16388.34766,0.814339089,,0.087350044,0.00014063,1,5
L1079,pipe,0.05,833.9355,8.888503993,0.940916486,0.802747446,0.268738337,0.793884433,0.815967068,0.534695315,89348.76034,16376.00977,0.813310477,,0.111496007,0.000133699,1,5
L2920,pipe,0.125,950.52625,8.879537188,0.941260336,0.802747446,0.268222646,0.794215464,0.816022472,0.536456499,89348.40517,16399.08984,0.813634519,,0.120462812,0.000126733,1,5
Leak_359,leak,,1592.546066,8.814333959,0.942518325,0.803099683,0.269937292,0.796881277,0.818255453,0.536456499,89318.40435,16397.62305,0.817523944,40,0.185666041,0.000116584,1,5
L1504,pipe,0.15,1412.991,8.836081367,0.942057062,0.77456851,0.270218553,0.796036698,0.816815214,0.366326171,103380.9253,16353.91016,0.816730751,,0.163918633,0.000116008,1,5
L2675,pipe,0.15,81.852,8.945052053,0.942440749,0.80345192,0.268821983,0.799367426,0.817635108,0.535047552,89267.52226,16356.21875,0.820463229,,0.054947947,0.000671309,2,5
L3265,pipe,0.25,81.0825,8.963764521,0.942518325,0.801690736,0.269350084,0.798362644,0.818454268,0.533990842,89717.99581,16409.28125,0.820013445,,0.036235479,0.000446896,2,5
L2269,pipe,0.1,146.029,8.97181615,0.93979478,0.80345192,0.265674953,0.794659002,0.813676271,0.535047552,89265.09543,16390.78906,0.813986283,,0.02818385,0.000193002,2,5
L1150,pipe,0.075,1597.4555,8.827091376,0.942048676,0.803099683,0.270187068,0.796620142,0.817926752,0.536808735,89315.58666,16364.37305,0.816939829,,0.172908624,0.00010824,2,5
L264,pipe,0.075,1468.75575,8.841626341,0.941883041,0.802747446,0.269254513,0.79603955,0.817237636,0.536456499,89486.03679,16387.95508,0.816063578,,0.158373659,0.000107828,2,5
L765,pipe,0.05,1074.7455,8.887805971,0.94013863,0.803804156,0.26832313,0.795296798,0.814994119,0.537865446,89308.62034,16375.83984,0.815521289,,0.112194029,0.000104391,2,5
Leak_1235,leak,,2341.121656,8.76397994,0.943461816,0.803099683,0.270967317,0.799234622,0.819527437,0.536456499,89255.64441,16343.5918,0.820397248,75,0.23602006,0.000100815,2,5
L1863,pipe,0.05,1455.1555,8.857427054,0.941008739,0.801338499,0.268343158,0.795879906,0.816443007,0.535752025,89717.55376,16399.22461,0.81667967,,0.142572946,9.80E-05,2,5
L1036,pipe,0.1,1415.646,8.863409313,0.941285496,0.780556534,0.268611043,0.794992886,0.815502294,0.369848538,100025.5208,16422.19531,0.816446702,,0.136590687,9.65E-05,2,5
L1784,pipe,0.075,1525.76075,8.855459082,0.941539191,0.801338499,0.269016174,0.795046231,0.817131755,0.535752025,89759.45817,16409.61719,0.815493018,,0.144540918,9.47E-05,2,5
Leak_2018,leak,,2315.287861,8.789886019,0.942820242,0.80345192,0.270957198,0.798114873,0.81931253,0.535752025,89305.11647,16374.16406,0.819019802,63,0.210113981,9.08E-05,2,5
L342,pipe,0.063,1252.76771,8.886653193,0.940966806,0.803099683,0.26849088,0.794115708,0.815878852,0.536456499,89313.08861,16376.92188,0.813397857,,0.113346807,9.05E-05,2,5
L1036,pipe,0.125,379.2815,8.875449052,0.943855986,0.801338499,0.270042263,0.7990785,0.820310325,0.536808735,89668.76036,16387.07422,0.820763523,,0.124550948,0.000328387,3,5
L3265,pipe,0.3,98.1825,8.972163234,0.941623056,0.80239521,0.267554315,0.795447887,0.817051139,0.538217682,89591.69066,16400.11719,0.815549404,,0.027836766,0.000283521,3,5
L1504,pipe,0.2,715.257,8.807546398,0.94511607,0.780556534,0.270274429,0.802203843,0.821032253,0.370553012,99830.41015,16421.78516,0.825986366,,0.192453602,0.000269069,3,5
Leak_225,leak,,2467.191136,8.779748956,0.943285698,0.801338499,0.270315911,0.797924922,0.819734114,0.535752025,89739.97917,16399.18164,0.819320573,90,0.220251044,8.93E-05,3,5
Leak_1799,leak,,2339.766231,8.797102078,0.942887335,0.802747446,0.270068803,0.797572306,0.818663304,0.534695315,89332.83617,16376.31641,0.818612378,63,0.202897922,8.67E-05,3,5
Leak_3118,leak,,2424.743086,8.79001247,0.942992167,0.80345192,0.2696321,0.798123317,0.818693915,0.536808735,89297.41559,16431.74414,0.819132764,32,0.20998753,8.66E-05,3,5
Leak_1845,leak,,2431.123782,8.791341341,0.942837015,0.803804156,0.270705083,0.797844065,0.819282077,0.537865446,89284.81097,16362.62695,0.818834054,110,0.208658659,8.58E-05,3,5
Leak_429,leak,,2434.356325,8.79178026,0.942885238,0.803099683,0.270319476,0.798114035,0.818640031,0.536456499,89278.01595,16354.82324,0.81891314,60,0.20821974,8.55E-05,3,5
Leak_3001,leak,,2844.268593,8.756857314,0.943598098,0.801338499,0.27091283,0.79918821,0.820257175,0.535752025,89699.3976,16397.93555,0.821047324,200,0.243142686,8.55E-05,4,5
Leak_253,leak,,2662.886714,8.773083158,0.943556165,0.779499824,0.271578005,0.797575437,0.820099979,0.367735118,99972.75006,16384.63086,0.8197107,200,0.226916842,8.52E-05,4,5
Leak_272,leak,,2391.79984,8.798115225,0.942551871,0.803099683,0.269486789,0.798277426,0.818192711,0.535047552,89333.55378,16388.72266,0.819303696,75,0.201884775,8.44E-05,4,5
L1783,pipe,0.063,3212.923098,8.730978312,0.944130646,0.800986263,0.270904967,0.800878653,0.820492209,0.535399789,89926.4115,16332.4043,0.822035663,,0.269021688,8.37E-05,4,5
L1929,pipe,0.05,1753.725,8.855617376,0.941700632,0.780556534,0.269188653,0.79463451,0.817002969,0.369496302,99961.855,16420.72266,0.815472394,,0.144382624,8.23E-05,4,5
Leak_612,leak,,2357.481991,8.806391198,0.94262106,0.803099683,0.270397158,0.797258832,0.818700152,0.536456499,89312.25282,16407.68359,0.817930488,63,0.193608802,8.21E-05,4,5
Leak_2086,leak,,2367.370571,8.807712628,0.942512035,0.803099683,0.269929926,0.797467516,0.818341888,0.536456499,89294.6736,16365.02539,0.818029374,110,0.192287372,8.12E-05,4,5
Leak_1130,leak,,2392.572921,8.805919231,0.942644124,0.80345192,0.269982556,0.797397955,0.818395142,0.537160972,89287.28834,16398.28906,0.818130456,75,0.194080769,8.11E-05,4,5
Leak_269,leak,,2577.756632,8.794522381,0.942723796,0.801338499,0.270493126,0.797511188,0.819358237,0.535752025,89709.3003,16385.48242,0.818983908,160,0.205477619,7.97E-05,4,5
Leak_386,leak,,2338.230388,8.813747533,0.94191449,0.803804156,0.26915263,0.79806589,0.817209593,0.537865446,89285.69168,16420.20508,0.819462714,63,0.186252467,7.97E-05,4,5
Leak_224,leak,,2272.635402,8.820813726,0.941520321,0.80345192,0.269236301,0.79798548,0.817416585,0.535399789,89232.15322,16353.51074,0.818900823,75,0.179186274,7.88E-05,4,5
L1343,pipe,0.05,1784.786,8.859342979,0.941497258,0.80345192,0.268388384,0.79527046,0.816553238,0.536808735,89316.89386,16399.19141,0.815260553,,0.140657021,7.88E-05,4,5
Leak_3296,leak,,2445.286132,8.807922329,0.941948037,0.80345192,0.269386173,0.798500984,0.817304467,0.536808735,89333.53477,16343.74023,0.819575796,60,0.192077671,7.86E-05,4,5
Leak_816,leak,,2367.536427,8.814261108,0.942203828,0.803099683,0.269735578,0.797460359,0.81792607,0.536456499,89324.46678,16365.71973,0.818160267,63,0.185738892,7.85E-05,4,5
Leak_2080,leak,,2465.652746,8.806990417,0.942610577,0.803804156,0.270558728,0.79719531,0.818695959,0.537865446,89292.87659,16385.61523,0.817910499,90,0.193009583,7.83E-05,4,5
L2446,pipe,0.125,2026.63375,8.842390962,0.942241567,0.802747446,0.26977758,0.795414616,0.817615085,0.534695315,89351.19229,16364.8457,0.814850325,,0.157609038,7.78E-05,4,5
Leak_2624,leak,,2453.846415,8.809748383,0.941648216,0.803804156,0.269129225,0.798868027,0.816979119,0.537865446,89264.30763,16366.08105,0.820400764,60,0.190251617,7.75E-05,4,5
Leak_2116,leak,,2437.322099,8.812147079,0.94298378,0.803099683,0.269293724,0.796722135,0.818300164,0.536808735,89373.43817,16387.86523,0.816613411,32,0.187852921,7.71E-05,4,5
Leak_2568,leak,,2421.252094,8.813512799,0.94266509,0.801338499,0.269355547,0.796408662,0.818738678,0.535752025,89775.1509,16420.75586,0.817173597,75,0.186487201,7.70E-05,4,5
Leak_50,leak,,2302.776927,8.822915334,0.9419082,0.802042973,0.268153282,0.797170259,0.817836334,0.536456499,89639.53159,16423.67383,0.817918874,50,0.177084666,7.69E-05,4,5
Leak_2486,leak,,2258.770999,8.829213867,0.94227092,0.800986263,0.269650995,0.795687382,0.818117966,0.534343079,89960.80559,16430.70117,0.816672594,63,0.170786133,7.56E-05,4,5
Leak_2423,leak,,2333.949483,8.823706306,0.941973196,0.800986263,0.268711979,0.796807745,0.817991957,0.536808735,89857.21961,16387.76563,0.817742001,200,0.176293694,7.55E-05,4,5
Leak_1492,leak,,2011.025537,8.848220699,0.941038092,0.80345192,0.268720498,0.796800755,0.816094649,0.534695315,89277.03676,16365.00879,0.817701761,63,0.151779301,7.55E-05,4,5
Leak_2002,leak,,2286.993567,8.829054947,0.942126252,0.802042973,0.269395971,0.796448084,0.81773842,0.536456499,89968.37724,16375.93945,0.816808822,125,0.170945053,7.47E-05,4,5
Leak_1572,leak,,2499.617381,8.813873651,0.941660796,0.80345192,0.269436596,0.798473081,0.817181708,0.537865446,89308.15481,16386.91406,0.819873972,75,0.186126349,7.45E-05,4,5
L2623,pipe,0.05,1539.439,8.885532312,0.940281202,0.80345192,0.26875172,0.795140117,0.81521086,0.535752025,89298.75433,16375.33398,0.815435665,,0.114467688,7.44E-05,4,5
Leak_1414,leak,,2438.342888,8.819301578,0.942426072,0.803099683,0.269735155,0.796615109,0.818205973,0.536456499,89306.65299,16419.08984,0.817152438,75,0.180698422,7.41E-05,4,5
Leak_2499,leak,,2444.473262,8.819780288,0.941788692,0.801690736,0.270078312,0.797254247,0.817975237,0.534343079,89810.13707,16396.93555,0.818666116,200,0.180219712,7.37E-05,4,5
Leak_826,leak,,2386.945364,8.824142828,0.942184958,0.803804156,0.270283698,0.796584243,0.818160633,0.537865446,89285.13655,16374.78711,0.817001897,63,0.175857172,7.37E-05,4,5
L1152,pipe,0.1,1971.414,8.854888292,0.94160209,0.803099683,0.269788907,0.795218178,0.817209384,0.535752025,89284.58388,16375.4082,0.815140286,,0.145111708,7.36E-05,4,5
Leak_3450,leak,,2458.205527,8.819437877,0.942163991,0.803099683,0.269283935,0.797296241,0.817606594,0.536808735,89291.62872,16377.7207,0.817907032,80,0.180562123,7.35E-05,4,5
Leak_373,leak,,1524.642394,8.88875678,0.940622956,0.802042973,0.267645569,0.794170171,0.815506802,0.537160972,89806.01328,16421.11328,0.814392917,90,0.11124322,7.30E-05,4,5
Leak_461,leak,,2456.904529,8.821295435,0.942149315,0.803099683,0.269246497,0.797054733,0.817671904,0.536456499,89317.84092,16366.06055,0.817616466,110,0.178704565,7.27E-05,4,5
Leak_955,leak,,2338.131064,8.83041268,0.942155605,0.802042973,0.268847105,0.796025515,0.81775556,0.537160972,89691.18568,16421.54883,0.81685521,50,0.16958732,7.25E-05,4,5
Leak_1637,leak,,2418.146456,8.825312162,0.9422835,0.803099683,0.269468478,0.796568139,0.817781192,0.536456499,89286.02248,16387.38867,0.816915213,63,0.174687838,7.22E-05,4,5
Leak_3258,leak,,2397.988009,8.826902112,0.942128348,0.80345192,0.269925738,0.796488232,0.818025923,0.536808735,89262.24156,16385.93359,0.816914047,75,0.173097888,7.22E-05,4,5
Leak_2000,leak,,2333.266869,8.83160482,0.942101092,0.801338499,0.269349898,0.795949635,0.817975603,0.535752025,89729.65426,16387.26367,0.816642521,125,0.16839518,7.22E-05,4,5
Leak_2202,leak,,2252.816952,8.837929795,0.9419711,0.803099683,0.268732169,0.796110286,0.81727894,0.536456499,89278.10676,16409.95313,0.81639187,63,0.162070205,7.19E-05,4,5
L406,pipe,0.075,2527.73325,8.818618999,0.942560258,0.803099683,0.269416558,0.796669573,0.817964753,0.536456499,89381.64647,16409.53125,0.817064627,,0.181381001,7.18E-05,4,5
Leak_415,leak,,2436.113771,8.82538734,0.94123937,0.803804156,0.269456154,0.798196233,0.816959673,0.537865446,89280.79988,16375.22266,0.819411984,63,0.17461266,7.17E-05,4,5
Leak_2419,leak,,2238.82869,8.839993777,0.94164612,0.801338499,0.268065046,0.796115207,0.817095693,0.535752025,89700.65423,16431.96484,0.817175117,200,0.160006223,7.15E-05,4,5
Leak_258,leak,,2445.332217,8.826234473,0.942298177,0.801338499,0.269549906,0.796008628,0.818044164,0.535752025,89742.27545,16409.49023,0.81693868,75,0.173765527,7.11E-05,4,5
Leak_388,leak,,2311.482004,8.836313053,0.9422835,0.801338499,0.26885923,0.795261234,0.818069271,0.535752025,89810.72021,16454.01953,0.815718406,63,0.163686947,7.08E-05,4,5
